case_id,matrix_id,rq_use,prototype_id,backbone_variant,density_level,replicate,production_seed,backbone_seed,flower_seed,branch_seed,unit_seed,backbone_seed_source,flower_seed_source,branch_seed_source,unit_seed_source,allocation_rule
A421,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,swept,simple,7,200006,1269774328,578667544,3840112982,671364729,200006,200006,200006,200006,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A422,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,swept,medium,7,200006,1269774328,578667544,3840112982,671364729,200006,200006,200006,200006,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A423,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,swept,rich,7,200006,1269774328,578667544,3840112982,671364729,200006,200006,200006,200006,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A424,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,expanded,simple,8,200007,1923210920,721235226,3962232460,3148415715,200007,200007,200007,200007,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A425,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,expanded,medium,8,200007,1923210920,721235226,3962232460,3148415715,200007,200007,200007,200007,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A426,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,expanded,rich,8,200007,1923210920,721235226,3962232460,3148415715,200007,200007,200007,200007,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A427,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,compact,simple,8,200007,1923210920,721235226,3962232460,3148415715,200007,200007,200007,200007,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A428,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,compact,medium,8,200007,1923210920,721235226,3962232460,3148415715,200007,200007,200007,200007,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A429,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,compact,rich,8,200007,1923210920,721235226,3962232460,3148415715,200007,200007,200007,200007,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A430,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,swept,simple,8,200007,1923210920,721235226,3962232460,3148415715,200007,200007,200007,200007,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A431,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,swept,medium,8,200007,1923210920,721235226,3962232460,3148415715,200007,200007,200007,200007,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A432,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,swept,rich,8,200007,1923210920,721235226,3962232460,3148415715,200007,200007,200007,200007,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A433,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,expanded,simple,9,200008,3158511072,3080658514,3482159800,1542305865,200008,200008,200008,200008,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A434,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,expanded,medium,9,200008,3158511072,3080658514,3482159800,1542305865,200008,200008,200008,200008,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A435,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,expanded,rich,9,200008,3158511072,3080658514,3482159800,1542305865,200008,200008,200008,200008,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A436,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,compact,simple,9,200008,3158511072,3080658514,3482159800,1542305865,200008,200008,200008,200008,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A437,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,compact,medium,9,200008,3158511072,3080658514,3482159800,1542305865,200008,200008,200008,200008,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A438,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,compact,rich,9,200008,3158511072,3080658514,3482159800,1542305865,200008,200008,200008,200008,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A439,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,swept,simple,9,200008,3158511072,3080658514,3482159800,1542305865,200008,200008,200008,200008,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A440,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,swept,medium,9,200008,3158511072,3080658514,3482159800,1542305865,200008,200008,200008,200008,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A441,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,swept,rich,9,200008,3158511072,3080658514,3482159800,1542305865,200008,200008,200008,200008,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A442,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,expanded,simple,10,200009,101358191,2724857067,3911812596,1265668154,200009,200009,200009,200009,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A443,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,expanded,medium,10,200009,101358191,2724857067,3911812596,1265668154,200009,200009,200009,200009,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A444,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,expanded,rich,10,200009,101358191,2724857067,3911812596,1265668154,200009,200009,200009,200009,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A445,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,compact,simple,10,200009,101358191,2724857067,3911812596,1265668154,200009,200009,200009,200009,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A446,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,compact,medium,10,200009,101358191,2724857067,3911812596,1265668154,200009,200009,200009,200009,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A447,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,compact,rich,10,200009,101358191,2724857067,3911812596,1265668154,200009,200009,200009,200009,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A448,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,swept,simple,10,200009,101358191,2724857067,3911812596,1265668154,200009,200009,200009,200009,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A449,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,swept,medium,10,200009,101358191,2724857067,3911812596,1265668154,200009,200009,200009,200009,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A450,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,swept,rich,10,200009,101358191,2724857067,3911812596,1265668154,200009,200009,200009,200009,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
B001,B,RQ3_SEED,proto_sw_1_1,expanded,medium,1,200000,3637826449,690874662,3848763323,2731574336,200000,200000,200000,200000,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B002,B,RQ3_SEED,proto_sw_1_1,expanded,medium,2,200000,3637826449,690874662,157358250,1522627173,200000,200000,200001,200001,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B003,B,RQ3_SEED,proto_sw_1_1,expanded,medium,3,200000,3637826449,690874662,3834742724,1346423801,200000,200000,200002,200002,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B004,B,RQ3_SEED,proto_sw_1_1,expanded,medium,4,200000,3637826449,690874662,587951499,654989446,200000,200000,200003,200003,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B005,B,RQ3_SEED,proto_sw_1_1,expanded,medium,5,200000,3637826449,690874662,2403426353,861773372,200000,200000,200004,200004,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B006,B,RQ3_SEED,proto_sw_1_1,expanded,medium,6,200000,3637826449,690874662,2083021513,2157334348,200000,200000,200005,200005,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B007,B,RQ3_SEED,proto_sw_1_1,expanded,medium,7,200000,3637826449,690874662,3840112982,671364729,200000,200000,200006,200006,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B008,B,RQ3_SEED,proto_sw_1_1,expanded,medium,8,200000,3637826449,690874662,3962232460,3148415715,200000,200000,200007,200007,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B009,B,RQ3_SEED,proto_sw_1_1,expanded,medium,9,200000,3637826449,690874662,3482159800,1542305865,200000,200000,200008,200008,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B010,B,RQ3_SEED,proto_sw_1_1,expanded,medium,10,200000,3637826449,690874662,3911812596,1265668154,200000,200000,200009,200009,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B011,B,RQ3_SEED,proto_sw_1_3,expanded,medium,1,200000,3637826449,690874662,3848763323,2731574336,200000,200000,200000,200000,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B012,B,RQ3_SEED,proto_sw_1_3,expanded,medium,2,200000,3637826449,690874662,157358250,1522627173,200000,200000,200001,200001,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B013,B,RQ3_SEED,proto_sw_1_3,expanded,medium,3,200000,3637826449,690874662,3834742724,1346423801,200000,200000,200002,200002,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B014,B,RQ3_SEED,proto_sw_1_3,expanded,medium,4,200000,3637826449,690874662,587951499,654989446,200000,200000,200003,200003,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B015,B,RQ3_SEED,proto_sw_1_3,expanded,medium,5,200000,3637826449,690874662,2403426353,861773372,200000,200000,200004,200004,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B016,B,RQ3_SEED,proto_sw_1_3,expanded,medium,6,200000,3637826449,690874662,2083021513,2157334348,200000,200000,200005,200005,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B017,B,RQ3_SEED,proto_sw_1_3,expanded,medium,7,200000,3637826449,690874662,3840112982,671364729,200000,200000,200006,200006,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B018,B,RQ3_SEED,proto_sw_1_3,expanded,medium,8,200000,3637826449,690874662,3962232460,3148415715,200000,200000,200007,200007,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B019,B,RQ3_SEED,proto_sw_1_3,expanded,medium,9,200000,3637826449,690874662,3482159800,1542305865,200000,200000,200008,200008,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B020,B,RQ3_SEED,proto_sw_1_3,expanded,medium,10,200000,3637826449,690874662,3911812596,1265668154,200000,200000,200009,200009,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B021,B,RQ3_SEED,proto_sw_2_3,expanded,medium,1,200000,3637826449,690874662,3848763323,2731574336,200000,200000,200000,200000,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B022,B,RQ3_SEED,proto_sw_2_3,expanded,medium,2,200000,3637826449,690874662,157358250,1522627173,200000,200000,200001,200001,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B023,B,RQ3_SEED,proto_sw_2_3,expanded,medium,3,200000,3637826449,690874662,3834742724,1346423801,200000,200000,200002,200002,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B024,B,RQ3_SEED,proto_sw_2_3,expanded,medium,4,200000,3637826449,690874662,587951499,654989446,200000,200000,200003,200003,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B025,B,RQ3_SEED,proto_sw_2_3,expanded,medium,5,200000,3637826449,690874662,2403426353,861773372,200000,200000,200004,200004,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B026,B,RQ3_SEED,proto_sw_2_3,expanded,medium,6,200000,3637826449,690874662,2083021513,2157334348,200000,200000,200005,200005,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B027,B,RQ3_SEED,proto_sw_2_3,expanded,medium,7,200000,3637826449,690874662,3840112982,671364729,200000,200000,200006,200006,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B028,B,RQ3_SEED,proto_sw_2_3,expanded,medium,8,200000,3637826449,690874662,3962232460,3148415715,200000,200000,200007,200007,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B029,B,RQ3_SEED,proto_sw_2_3,expanded,medium,9,200000,3637826449,690874662,3482159800,1542305865,200000,200000,200008,200008,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B030,B,RQ3_SEED,proto_sw_2_3,expanded,medium,10,200000,3637826449,690874662,3911812596,1265668154,200000,200000,200009,200009,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B031,B,RQ3_SEED,proto_sw_3_1,expanded,medium,1,200000,3637826449,690874662,3848763323,2731574336,200000,200000,200000,200000,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B032,B,RQ3_SEED,proto_sw_3_1,expanded,medium,2,200000,3637826449,690874662,157358250,1522627173,200000,200000,200001,200001,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B033,B,RQ3_SEED,proto_sw_3_1,expanded,medium,3,200000,3637826449,690874662,3834742724,1346423801,200000,200000,200002,200002,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B034,B,RQ3_SEED,proto_sw_3_1,expanded,medium,4,200000,3637826449,690874662,587951499,654989446,200000,200000,200003,200003,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B035,B,RQ3_SEED,proto_sw_3_1,expanded,medium,5,200000,3637826449,690874662,2403426353,861773372,200000,200000,200004,200004,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B036,B,RQ3_SEED,proto_sw_3_1,expanded,medium,6,200000,3637826449,690874662,2083021513,2157334348,200000,200000,200005,200005,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B037,B,RQ3_SEED,proto_sw_3_1,expanded,medium,7,200000,3637826449,690874662,3840112982,671364729,200000,200000,200006,200006,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B038,B,RQ3_SEED,proto_sw_3_1,expanded,medium,8,200000,3637826449,690874662,3962232460,3148415715,200000,200000,200007,200007,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B039,B,RQ3_SEED,proto_sw_3_1,expanded,medium,9,200000,3637826449,690874662,3482159800,1542305865,200000,200000,200008,200008,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B040,B,RQ3_SEED,proto_sw_3_1,expanded,medium,10,200000,3637826449,690874662,3911812596,1265668154,200000,200000,200009,200009,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B041,B,RQ3_SEED,proto_sw_3_2,expanded,medium,1,200000,3637826449,690874662,3848763323,2731574336,200000,200000,200000,200000,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B042,B,RQ3_SEED,proto_sw_3_2,expanded,medium,2,200000,3637826449,690874662,157358250,1522627173,200000,200000,200001,200001,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B043,B,RQ3_SEED,proto_sw_3_2,expanded,medium,3,200000,3637826449,690874662,3834742724,1346423801,200000,200000,200002,200002,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B044,B,RQ3_SEED,proto_sw_3_2,expanded,medium,4,200000,3637826449,690874662,587951499,654989446,200000,200000,200003,200003,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B045,B,RQ3_SEED,proto_sw_3_2,expanded,medium,5,200000,3637826449,690874662,2403426353,861773372,200000,200000,200004,200004,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B046,B,RQ3_SEED,proto_sw_3_2,expanded,medium,6,200000,3637826449,690874662,2083021513,2157334348,200000,200000,200005,200005,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B047,B,RQ3_SEED,proto_sw_3_2,expanded,medium,7,200000,3637826449,690874662,3840112982,671364729,200000,200000,200006,200006,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B048,B,RQ3_SEED,proto_sw_3_2,expanded,medium,8,200000,3637826449,690874662,3962232460,3148415715,200000,200000,200007,200007,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B049,B,RQ3_SEED,proto_sw_3_2,expanded,medium,9,200000,3637826449,690874662,3482159800,1542305865,200000,200000,200008,200008,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
B050,B,RQ3_SEED,proto_sw_3_2,expanded,medium,10,200000,3637826449,690874662,3911812596,1265668154,200000,200000,200009,200009,backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009
C001,C,RQ2;RQ4_HUMAN_POOL,proto_sw_1_1,expanded,simple,1,100013,219390906,2870022712,1575422959,4293595923,100013,100013,100013,100013,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C002,C,RQ2;RQ4_HUMAN_POOL,proto_sw_1_1,expanded,simple,2,100016,558462723,1960094281,1160898339,3061177565,100016,100016,100016,100016,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C003,C,RQ2;RQ4_HUMAN_POOL,proto_sw_1_1,expanded,medium,1,100006,4136082249,2786223796,4182263884,3924115413,100006,100006,100006,100006,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C004,C,RQ2;RQ4_HUMAN_POOL,proto_sw_1_1,expanded,medium,2,100010,1350424949,4141860,1989963110,3418144302,100010,100010,100010,100010,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C005,C,RQ2;RQ4_HUMAN_POOL,proto_sw_1_1,expanded,rich,1,100018,2785964167,3712280702,2661861881,1729308045,100018,100018,100018,100018,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C006,C,RQ2;RQ4_HUMAN_POOL,proto_sw_1_1,expanded,rich,2,100019,1635135101,649554184,898415462,4093121298,100019,100019,100019,100019,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C007,C,RQ2;RQ4_HUMAN_POOL,proto_sw_1_1,compact,simple,1,100000,146086172,4157341395,2781254137,4054807205,100000,100000,100000,100000,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C008,C,RQ2;RQ4_HUMAN_POOL,proto_sw_1_1,compact,simple,2,100008,3149591401,3235655706,399132903,61913350,100008,100008,100008,100008,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C009,C,RQ2;RQ4_HUMAN_POOL,proto_sw_1_1,compact,medium,1,100007,2306796258,3206084945,3756345937,923066240,100007,100007,100007,100007,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C010,C,RQ2;RQ4_HUMAN_POOL,proto_sw_1_1,compact,medium,2,100025,1338579702,3476052536,3401931970,385995953,100025,100025,100025,100025,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C011,C,RQ2;RQ4_HUMAN_POOL,proto_sw_1_1,compact,rich,1,100005,3912030780,3903492495,1160715944,77923809,100005,100005,100005,100005,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C012,C,RQ2;RQ4_HUMAN_POOL,proto_sw_1_1,compact,rich,2,100014,1658505281,976084624,3322687601,1072703297,100014,100014,100014,100014,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C013,C,RQ2;RQ4_HUMAN_POOL,proto_sw_1_1,swept,simple,1,100003,1160543302,2849337252,1964058663,3521747513,100003,100003,100003,100003,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C014,C,RQ2;RQ4_HUMAN_POOL,proto_sw_1_1,swept,simple,2,100012,2076233016,480248902,608345505,2845802192,100012,100012,100012,100012,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C015,C,RQ2;RQ4_HUMAN_POOL,proto_sw_1_1,swept,medium,1,100004,1033296627,2761789635,3906224916,1967235406,100004,100004,100004,100004,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C016,C,RQ2;RQ4_HUMAN_POOL,proto_sw_1_1,swept,medium,2,100015,2048362248,574973821,1105195513,1548159200,100015,100015,100015,100015,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C017,C,RQ2;RQ4_HUMAN_POOL,proto_sw_1_1,swept,rich,1,100001,1352492862,115976003,302128940,1466878623,100001,100001,100001,100001,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C018,C,RQ2;RQ4_HUMAN_POOL,proto_sw_1_1,swept,rich,2,100002,597182601,2971350444,1978891010,1570248508,100002,100002,100002,100002,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C019,C,RQ2;RQ4_HUMAN_POOL,proto_sw_1_3,expanded,simple,1,100001,1352492862,115976003,302128940,1466878623,100001,100001,100001,100001,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C020,C,RQ2;RQ4_HUMAN_POOL,proto_sw_1_3,expanded,simple,2,100003,1160543302,2849337252,1964058663,3521747513,100003,100003,100003,100003,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C021,C,RQ2;RQ4_HUMAN_POOL,proto_sw_1_3,expanded,medium,1,100018,2785964167,3712280702,2661861881,1729308045,100018,100018,100018,100018,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C022,C,RQ2;RQ4_HUMAN_POOL,proto_sw_1_3,expanded,medium,2,100024,3247544049,1998881815,1291941794,2151895081,100024,100024,100024,100024,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C023,C,RQ2;RQ4_HUMAN_POOL,proto_sw_1_3,expanded,rich,1,100030,3709324570,3811749951,2443990248,4080660707,100030,100030,100030,100030,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C024,C,RQ2;RQ4_HUMAN_POOL,proto_sw_1_3,expanded,rich,2,100035,1895071935,94872819,2041979072,3452177813,100035,100035,100035,100035,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C025,C,RQ2;RQ4_HUMAN_POOL,proto_sw_1_3,compact,simple,1,100007,2306796258,3206084945,3756345937,923066240,100007,100007,100007,100007,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C026,C,RQ2;RQ4_HUMAN_POOL,proto_sw_1_3,compact,simple,2,100010,1350424949,4141860,1989963110,3418144302,100010,100010,100010,100010,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C027,C,RQ2;RQ4_HUMAN_POOL,proto_sw_1_3,compact,medium,1,100000,146086172,4157341395,2781254137,4054807205,100000,100000,100000,100000,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C028,C,RQ2;RQ4_HUMAN_POOL,proto_sw_1_3,compact,medium,2,100006,4136082249,2786223796,4182263884,3924115413,100006,100006,100006,100006,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C029,C,RQ2;RQ4_HUMAN_POOL,proto_sw_1_3,compact,rich,1,100008,3149591401,3235655706,399132903,61913350,100008,100008,100008,100008,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C030,C,RQ2;RQ4_HUMAN_POOL,proto_sw_1_3,compact,rich,2,100017,3547333835,3957453176,2772902747,539717625,100017,100017,100017,100017,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C031,C,RQ2;RQ4_HUMAN_POOL,proto_sw_1_3,swept,simple,1,100004,1033296627,2761789635,3906224916,1967235406,100004,100004,100004,100004,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C032,C,RQ2;RQ4_HUMAN_POOL,proto_sw_1_3,swept,simple,2,100009,1558937292,2679540085,548579369,3257954990,100009,100009,100009,100009,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C033,C,RQ2;RQ4_HUMAN_POOL,proto_sw_1_3,swept,medium,1,100005,3912030780,3903492495,1160715944,77923809,100005,100005,100005,100005,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C034,C,RQ2;RQ4_HUMAN_POOL,proto_sw_1_3,swept,medium,2,100023,2106203238,2894732563,3230428333,229793637,100023,100023,100023,100023,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C035,C,RQ2;RQ4_HUMAN_POOL,proto_sw_1_3,swept,rich,1,100002,597182601,2971350444,1978891010,1570248508,100002,100002,100002,100002,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C036,C,RQ2;RQ4_HUMAN_POOL,proto_sw_1_3,swept,rich,2,100011,1672379588,1378745640,1548718105,549134673,100011,100011,100011,100011,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C037,C,RQ2;RQ4_HUMAN_POOL,proto_sw_2_3,expanded,simple,1,100000,146086172,4157341395,2781254137,4054807205,100000,100000,100000,100000,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C038,C,RQ2;RQ4_HUMAN_POOL,proto_sw_2_3,expanded,simple,2,100002,597182601,2971350444,1978891010,1570248508,100002,100002,100002,100002,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C039,C,RQ2;RQ4_HUMAN_POOL,proto_sw_2_3,expanded,medium,1,100006,4136082249,2786223796,4182263884,3924115413,100006,100006,100006,100006,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C040,C,RQ2;RQ4_HUMAN_POOL,proto_sw_2_3,expanded,medium,2,100023,2106203238,2894732563,3230428333,229793637,100023,100023,100023,100023,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C041,C,RQ2;RQ4_HUMAN_POOL,proto_sw_2_3,expanded,rich,1,100003,1160543302,2849337252,1964058663,3521747513,100003,100003,100003,100003,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C042,C,RQ2;RQ4_HUMAN_POOL,proto_sw_2_3,expanded,rich,2,100012,2076233016,480248902,608345505,2845802192,100012,100012,100012,100012,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C043,C,RQ2;RQ4_HUMAN_POOL,proto_sw_2_3,compact,simple,1,100005,3912030780,3903492495,1160715944,77923809,100005,100005,100005,100005,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
